,Smiles,Property,Value,Units,Notes
1278,C=C(CCCCCC)CCCCCCCCCC,Glass Transition Temperature,328,K,"Dynamic method, stereoregular sample; may be first-order transition"
1279,C=CCCCCCC,Glass Transition Temperature,208.0 - 228.0,K,Conflicting data
1280,C=CCC(C)C,Glass Transition Temperature,302,K,Reported values range from 297 to 333K
1281,C=CCC(C)C,Glass Transition Temperature,313,K,
1282,C=CCC(C)C,Glass Transition Temperature,300,K,
1283,C=CCC(C)C,Glass Transition Temperature,302,K,
1284,C=CCC(C)C,Glass Transition Temperature,573,K,
1285,C=CCCCC(C)C,Glass Transition Temperature,239,K,Softening point
1286,C=CCCC(C)C,Glass Transition Temperature,259,K,Softening point
1287,C=CC(C)C,Glass Transition Temperature,323,K,"Dynamic method, atactic"
1288,C=CC(C)C,Glass Transition Temperature,367,K,"Dilatometry; suggested transition crystal/crystal type, isotactic"
1289,C=CCC(C)(C)C,Glass Transition Temperature,332,K,"Softening point, crystalline sample"
1290,C=CCCCCCCCCC,Glass Transition Temperature,236,K,
1291,C=CCCCCCCCC,Glass Transition Temperature,232,K,
1292,C=CCCC,Glass Transition Temperature,238,K,
1293,C=CCCC,Glass Transition Temperature,511,K,
1294,C=CCCCCC,Glass Transition Temperature,242,K,Dynamic method
1295,C=CC,Glass Transition Temperature,238,K,atactic
1296,C=CC,Glass Transition Temperature,260,K,"Conflicting data; most values reported range 258 to 270K, atactic"
1297,C=CC,Glass Transition Temperature,266,K,"DSC, onset, f(MW), atactic"
1298,C=CC,Glass Transition Temperature,253,K,atactic
1299,C=CC,Glass Transition Temperature,267,K,"Light scattering under terminal mode, atactic"
1300,C=CC,Glass Transition Temperature,170.0 - 370.0,K,atactic
1301,C=CC,Glass Transition Temperature,243,K,atactic
1302,C=CC,Glass Transition Temperature,263,K,atactic
1303,C=CC,Glass Transition Temperature,265,K,"Most values range 238 to 260K, isotactic"
1304,C=CC,Glass Transition Temperature,272,K,"DSC, onset, quenched, f(MW), isotactic"
1305,C=CC,Glass Transition Temperature,265,K,"Most values range 263 to 267K, syndiotactic (c)"
1306,C=CCCC,Glass Transition Temperature,233,K,Conflicting data
1307,C=CCCCCCCCCCCCCCC,Glass Transition Temperature,246,K,
1308,C=C=CC,Glass Transition Temperature,293,K,
1309,C=C=CC,Glass Transition Temperature,258,K,
1310,C=C=CC,Glass Transition Temperature,273,K,ionically-terminated
1311,C=CC=C,Glass Transition Temperature,170.0 - 370.0,K,cis
1312,C=CC(=C)Cl,Glass Transition Temperature,227,K,
1313,C1=C[C@H]2[C@H]3C=C[C@H](C3)[C@H]2C1,Glass Transition Temperature,370,K,
1314,C1=C[C@@H]2[C@H]3C=C[C@H](C3)[C@@H]2C1,Glass Transition Temperature,339,K,
1315,C=CC(=C)C,Glass Transition Temperature,200,K,cis
1316,C=CC(=C)C,Glass Transition Temperature,203,K,cis
1317,C=CC(=C)C,Glass Transition Temperature,204,K,cis
1318,C=CC(=C)C,Glass Transition Temperature,266,K,trans
1319,C=CC(=C)C,Glass Transition Temperature,206.0 - 218.0,K,"DSC, Mdpt, f(HR,TH), trans"
1320,C=CC(=C)C,Glass Transition Temperature,207,K,"DSC, onset, 20deg/min HR, trans"
1321,C=CC(=C)C,Glass Transition Temperature,215,K,trans
1322,C=CC(=C)C,Glass Transition Temperature,215,K,protonated
1323,C=CC(=C)C,Glass Transition Temperature,311,K,
1324,C1=CC2CCC1C2,Glass Transition Temperature,304,K,
1325,C1=CC2CCC1C2,Glass Transition Temperature,337.0 - 313.0,K,With increase in spacer length
1326,C[Si](C)(C)C1CC2C=CC1C2,Glass Transition Temperature,386,K,
1327,C=CC=C,Glass Transition Temperature,269,K,"Published values range from 245 to 283K, atactic"
1328,C=CC=C,Glass Transition Temperature,304.0 - 294.0,K,"With increase in spacer length, atactic"
1329,C=CC=C,Glass Transition Temperature,258,K,"DSC, atactic"
1330,C=CC=C,Glass Transition Temperature,249,K,atactic
1331,C=CC=C,Glass Transition Temperature,261,K,"Volumetric measurements, atactic"
1332,C=CC=C,Glass Transition Temperature,276,K,atactic
1333,C=CC=C,Glass Transition Temperature,171,K,cis
1334,C=CC=C,Glass Transition Temperature,186,K,deuterated
1335,C=CC=C,Glass Transition Temperature,205,K,diol
1336,C=CC=C,Glass Transition Temperature,199,K,diol (crosslinked)
1337,C=CC=C,Glass Transition Temperature,211,K,"diol 50%, Poly(propylene oxide) diol 50%"
1338,C=CC=C,Glass Transition Temperature,213,K,"diol 80%, Poly(propylene oxide) diol 20%"
1339,C=CC=C,Glass Transition Temperature,250,K,"DSC, high"
1340,C=CC=C,Glass Transition Temperature,258,K,"DSC, high"
1341,C=CC=C,Glass Transition Temperature,264,K,"DSC, high"
1342,C=CC=C,Glass Transition Temperature,274,K,"DSC, high"
1343,C=CC=C,Glass Transition Temperature,268,K,"DSC, low"
1344,C=CC=C,Glass Transition Temperature,261,K,"DSC, low"
1345,C=CC=C,Glass Transition Temperature,182,K,protonated
1346,C=CC=C,Glass Transition Temperature,272,K,PVE-0
1347,C=CC=C,Glass Transition Temperature,276,K,PVE-5
1348,C=CC=C,Glass Transition Temperature,279,K,PVE-11
1349,C=CC=C,Glass Transition Temperature,282,K,PVE-22
1350,C=CC=C,Glass Transition Temperature,285,K,PVE-44
1351,C=CC=C,Glass Transition Temperature,287,K,PVE-66
1352,C=CC=C,Glass Transition Temperature,215,K,"PVE-66, trans"
1353,C=Cc1ccc(C(C)=O)cc1,Glass Transition Temperature,389,K,Mechanical method
1354,C=Cc1ccc(C(=O)c2ccc(OC)cc2)cc1,Glass Transition Temperature,376,K,Mechanical method
1355,C=Cc1ccc(C(=O)c2ccccc2)cc1,Glass Transition Temperature,371,K,Mechanical method
1356,C=Cc1cc(Br)ccc1OCCCC,Glass Transition Temperature,320,K,Mechanical method
1357,C=Cc1cc(Br)ccc1OCC,Glass Transition Temperature,353,K,Mechanical method
1358,C=Cc1cc(Br)ccc1OCCC(C)C,Glass Transition Temperature,310,K,Mechanical method; low viscosity
1359,C=Cc1cc(Br)ccc1OC(C)C,Glass Transition Temperature,308,K,Mechanical method
1360,C=Cc1cc(Br)ccc1OC,Glass Transition Temperature,359,K,Mechanical method
1361,C=Cc1cc(Br)ccc1OCCCCC,Glass Transition Temperature,322,K,Mechanical method; low viscosity
1362,C=Cc1cc(Br)ccc1OCCC,Glass Transition Temperature,327,K,Mechanical method; low viscosity
1363,C=Cc1ccc(Br)cc1,Glass Transition Temperature,391,K,
1364,C=Cc1ccc(Br)cc1,Glass Transition Temperature,414.0 - 430.0,K,"DSC, Mdpt, f(TH)"
1365,C=Cc1ccccc1C(=O)OCCCC,Glass Transition Temperature,339,K,Mechanical method
1366,C=Cc1ccc(C(=O)OCCCC)cc1,Glass Transition Temperature,349,K,Mechanical method
1367,CCCCOCCOCC=Cc1ccccc1,Glass Transition Temperature,235,K,
1368,C=Cc1ccccc1COCCCC,Glass Transition Temperature,340,K,Mechanical method
1369,C=Cc1ccc(COCCCC)cc1,Glass Transition Temperature,283,K,
1370,C=Cc1ccc(OCCCC)cc1,Glass Transition Temperature,320,K,Mechanical method
1371,C=Cc1cc(C(C)(C)C)ccc1C,Glass Transition Temperature,360,K,
1372,C=Cc1ccc(CCCC)cc1,Glass Transition Temperature,279,K,
1373,C=Cc1ccc(C(C)CC)cc1,Glass Transition Temperature,359,K,Softening point
1374,CC(C)(C)C=Cc1ccccc1,Glass Transition Temperature,422,K,
1375,C=Cc1ccc(C(C)(C)C)cc1,Glass Transition Temperature,399.0 - 404.0,K,"DSC, Mdpt, X. 1deg/min, f(CR)"
1376,C=Cc1ccc(C(=O)CCC)cc1,Glass Transition Temperature,347,K,Mechanical method
1377,C=Cc1ccccc1C(=O)O,Glass Transition Temperature,450,K,Mechanical method
1378,C=Cc1ccc(C(=O)O)cc1,Glass Transition Temperature,386,K,Mechanical method
1379,C=Cc1ccc(Cl)c(F)c1,Glass Transition Temperature,395,K,
1380,C=Cc1ccc(Cl)cc1C,Glass Transition Temperature,418,K,
1381,C=Cc1ccc(Cl)c(C)c1,Glass Transition Temperature,387,K,
1382,C=Cc1ccccc1Cl,Glass Transition Temperature,392,K,
1383,C=Cc1cccc(Cl)c1,Glass Transition Temperature,363,K,
1384,C=Cc1ccc(Cl)cc1,Glass Transition Temperature,383,K,
1385,C=Cc1ccc(Cl)cc1,Glass Transition Temperature,388.0 - 401.0,K,"DSC, Mdpt, f(TH)"
1386,C=Cc1ccc(Cl)cc1,Glass Transition Temperature,298,K,
1387,C=Cc1ccc(C#N)cc1,Glass Transition Temperature,393,K,"Sample thought to be crosslink rel=""stylesheet"" type=""text/css"" href=""/o/wdpp/wdpp_showref.jsp?contrib=39&titleid=775&group=1&refs=746"" target=""_self"">746"
1388,C=Cc1ccc(CCCCCCCCCC)cc1,Glass Transition Temperature,208,K,
1389,C=Cc1ccc(Cl)cc1Cl,Glass Transition Temperature,406,K,
1390,C=Cc1cc(Cl)ccc1Cl,Glass Transition Temperature,379,K,
1391,C=Cc1c(Cl)cccc1Cl,Glass Transition Temperature,440,K,
1392,C=Cc1ccc(Cl)c(Cl)c1,Glass Transition Temperature,401,K,
1393,C=Cc1ccc(C(=O)N(CC)CC)cc1,Glass Transition Temperature,375,K,Mechanical method
1394,C=Cc1cc(F)ccc1F,Glass Transition Temperature,374,K,Softening point
1395,C=Cc1ccc(C(C)C)cc1C(C)C,Glass Transition Temperature,435,K,Softening point
1396,C=Cc1cc(C(C)C)ccc1C(C)C,Glass Transition Temperature,441,K,Softening point
1397,C=Cc1ccccc1C(=O)N(C)C,Glass Transition Temperature,463,K,Mechanical method; low viscosity
1398,C=Cc1ccc(C(=O)N(C)C)cc1,Glass Transition Temperature,398,K,Mechanical method
1399,C=Cc1ccc(C)cc1C,Glass Transition Temperature,385,K,
1400,C=Cc1cc(C)ccc1C,Glass Transition Temperature,416,K,DTA heating rate
1401,C=Cc1ccc(C)c(C)c1,Glass Transition Temperature,384,K,DTA heating rate
1402,C=Cc1cc(C)cc(C)c1,Glass Transition Temperature,377,K,
1403,C=Cc1ccc(CCCCCCCCCCCC)cc1,Glass Transition Temperature,221,K,
1404,C=Cc1ccccc1C(=O)OCC,Glass Transition Temperature,391,K,Mechanical method
1405,C=Cc1ccc(C(=O)OCC)cc1,Glass Transition Temperature,367,K,Mechanical method
1406,C=Cc1ccccc1COCC,Glass Transition Temperature,347,K,Mechanical method; low viscosity
1407,C=Cc1ccc(OCC)cc1,Glass Transition Temperature,359,K,Mechanical method
1408,C=Cc1ccccc1CC,Glass Transition Temperature,376,K,Softening point
1409,C=Cc1cccc(CC)c1,Glass Transition Temperature,303,K,Softening point
1410,C=Cc1ccc(CC)cc1,Glass Transition Temperature,300,K,Conflicting data
1411,C=Cc1cc(C)ccc1F,Glass Transition Temperature,384,K,Mechanical method
1412,C=Cc1ccc(F)cc1,Glass Transition Temperature,368,K,
1413,C=Cc1ccc(CCCCCCCCCCCCCCCC)cc1,Glass Transition Temperature,278,K,
1414,C=Cc1ccc(C(=O)CCCCC)cc1,Glass Transition Temperature,339,K,Mechanical method
1415,C=Cc1ccccc1C(=O)OCCCCCC,Glass Transition Temperature,318,K,Mechanical method
1416,C=Cc1ccc(C(=O)OCCCCCC)cc1,Glass Transition Temperature,339,K,Mechanical method
1417,C=Cc1ccc(COCCCCCC)cc1,Glass Transition Temperature,253,K,Dynamic method
1418,C=Cc1ccc(CCCCCC)cc1,Glass Transition Temperature,246,K,
1419,C=Cc1ccccc1CO,Glass Transition Temperature,433,K,
1420,C=Cc1cccc(CO)c1,Glass Transition Temperature,398,K,Dynamic method
1421,C=Cc1ccc(CO)cc1,Glass Transition Temperature,413,K,
1422,C=Cc1ccc(O)cc1,Glass Transition Temperature,433,K,
1423,C=Cc1ccc(I)cc1,Glass Transition Temperature,429,K,
1424,C=Cc1ccccc1C(=O)OCC(C)C,Glass Transition Temperature,400,K,Mechanical method
1425,C=Cc1ccc(C(=O)OCC(C)C)cc1,Glass Transition Temperature,363,K,Mechanical method
1426,C=Cc1ccccc1C(=O)OCCC(C)C,Glass Transition Temperature,341,K,Mechanical method
1427,C=Cc1ccccc1COCCC(C)C,Glass Transition Temperature,351,K,Mechanical method; low viscosity
1428,C=Cc1ccc(OCCC(C)C)cc1,Glass Transition Temperature,330,K,Mechanical method
1429,C=Cc1ccccc1C(=O)OC(C)C,Glass Transition Temperature,419,K,Mechanical method
1430,C=Cc1ccc(C(=O)OC(C)C)cc1,Glass Transition Temperature,368,K,Mechanical method
1431,C=Cc1ccccc1COC(C)C,Glass Transition Temperature,361,K,Mechanical method; low viscosity
1432,C=Cc1ccc(C(C)C)cc1,Glass Transition Temperature,306,K,Softening point
1433,C=Cc1ccccc1C(=O)OC,Glass Transition Temperature,403,K,Mechanical method; low viscosity
1434,C=Cc1ccc(C(=O)OC)cc1,Glass Transition Temperature,386,K,Mechanical method
1435,C=Cc1ccccc1COC,Glass Transition Temperature,362,K,Mechanical method; low viscosity
1436,C=Cc1ccc(COC)cc1,Glass Transition Temperature,350,K,Dynamic method
1437,C=Cc1ccc(OC)cc1C,Glass Transition Temperature,358,K,Softening point
1438,C=Cc1ccccc1OC,Glass Transition Temperature,348,K,Softening point
1439,C=Cc1ccc(OC)cc1,Glass Transition Temperature,362,K,Mechanical method
1440,C=Cc1ccccc1C(=O)NC,Glass Transition Temperature,462,K,Mechanical method
1441,C=C(C)c1ccccc1,Glass Transition Temperature,293,K,"DSC, onset, 20deg/min HR"
1442,C=C(C)c1ccccc1,Glass Transition Temperature,371.0 - 375.0,K,"DSC, Mdpt, 20deg/min HR, f(TH)"
1443,C=C(C)c1ccccc1,Glass Transition Temperature,453,K,
1444,C=C(C)c1ccccc1,Glass Transition Temperature,443,K,
1445,C=C(C)c1ccccc1,Glass Transition Temperature,455,K,DSC
1446,C=Cc1ccccc1C,Glass Transition Temperature,409,K,
1447,C=Cc1cccc(C)c1,Glass Transition Temperature,370,K,DTA heating rate
1448,C=Cc1ccc(C)cc1,Glass Transition Temperature,366,K,Conflicting data
1449,C=Cc1ccc(C)cc1,Glass Transition Temperature,382,K,
1450,C=Cc1ccc(OC)cc1,Glass Transition Temperature,386,K,"DSC, Mdpt, 320deg/min CR, 1 deg/min HR, f(TH, HR, Mn)"
1451,C=Cc1ccc(C(=O)N2CCOCC2)cc1,Glass Transition Temperature,400,K,Mechanical method
1452,C=Cc1ccc(CCCCCCCCCCCCCCCCCCC)cc1,Glass Transition Temperature,305,K,
1453,C=Cc1ccc(CCCCCCCCC)cc1,Glass Transition Temperature,220,K,
1454,C=Cc1ccc(CCCCCCCCCCCCCCCCCC)cc1,Glass Transition Temperature,305,K,
1455,C=Cc1ccc(C(=O)CCCCCCC)cc1,Glass Transition Temperature,323,K,Mechanical method
1456,C=Cc1ccccc1OCCCCCCCC,Glass Transition Temperature,286,K,
1457,C=Cc1ccc(CCCCCCCC)cc1,Glass Transition Temperature,228,K,
1458,C=Cc1c(F)c(F)c(F)c(F)c1F,Glass Transition Temperature,378,K,Heating rate: 5-20K/min
1459,C=Cc1ccccc1C(=O)OCCCCC,Glass Transition Temperature,365,K,Mechanical method
1460,C=Cc1ccccc1COCCCCC,Glass Transition Temperature,320,K,Mechanical method
1461,FC(F)=C(F)c1c(F)c(F)c(F)c(F)c1F,Glass Transition Temperature,467,K,Heating rate: 5-20K/min
1462,C=Cc1ccccc1COCCc1ccccc1,Glass Transition Temperature,336,K,Mechanical method; low viscosity
1463,C=Cc1ccccc1C(=O)Oc1ccccc1,Glass Transition Temperature,397,K,Mechanical method; low viscosity
1464,C=Cc1ccc(Oc2ccccc2)cc1,Glass Transition Temperature,373,K,Softening point
1465,C=Cc1ccc(C(=O)Cc2ccccc2)cc1,Glass Transition Temperature,351,K,Mechanical method
1466,C=Cc1ccccc1C(=O)Nc1ccccc1,Glass Transition Temperature,464,K,Mechanical method; low viscosity
1467,C=Cc1ccc(-c2ccccc2)cc1,Glass Transition Temperature,434,K,Extrapolated to zero rate
1468,C=Cc1ccc(C(=O)N2CCCCC2)cc1,Glass Transition Temperature,387,K,Mechanical method
1469,C=Cc1ccc(C(=O)CC)cc1,Glass Transition Temperature,375,K,Mechanical method
1470,C=Cc1ccccc1C(=O)OCCC,Glass Transition Temperature,381,K,Mechanical method
1471,C=Cc1ccc(C(=O)OCCC)cc1,Glass Transition Temperature,365,K,Mechanical method
1472,C=Cc1ccccc1COCCC,Glass Transition Temperature,370,K,Mechanical method; low viscosity
1473,C=Cc1ccc(COCCC)cc1,Glass Transition Temperature,295,K,Dynamic method
1474,C=Cc1ccc(OCCC)cc1,Glass Transition Temperature,343,K,Mechanical method
1475,C=Cc1ccc(S(=O)(=O)OCCC)cc1,Glass Transition Temperature,490,K,DTA heating rate
1476,C=Cc1ccccc1,Glass Transition Temperature,356,K,alkylated
1477,C=Cc1ccccc1,Glass Transition Temperature,373,K,amorphous
1478,C=Cc1ccccc1,Glass Transition Temperature,373,K,crosslinked
1479,C=Cc1ccccc1,Glass Transition Temperature,378,K,deuterated PS
1480,C=Cc1ccccc1,Glass Transition Temperature,373,K,isotactic and atactic
1481,C=Cc1ccccc1,Glass Transition Temperature,368,K,"Dilatometer, 2.5deg/min CR, isotactic and atactic"
1482,C=Cc1ccccc1,Glass Transition Temperature,371,K,"DSC, onset, HR 32deg/min, quenched, isotactic and atactic"
1483,C=Cc1ccccc1,Glass Transition Temperature,371,K,"DTA, DSC, onset, 1deg/min HR, f(HR), isotactic and atactic"
1484,C=Cc1ccccc1,Glass Transition Temperature,371.0 - 377.0,K,"DSC, penetration, onset MP, zero HR, isotactic and atactic"
1485,C=Cc1ccccc1,Glass Transition Temperature,373,K,"DSC, Intg, OHR, 10deg/min CR, isotactic and atactic"
1486,C=Cc1ccccc1,Glass Transition Temperature,376,K,"DSC, Mdpt, 1deg/min X HR, TH, f(MW), isotactic and atactic"
1487,C=Cc1ccccc1,Glass Transition Temperature,377,K,"DSC, onset, 20deg/min HR after similar cool, f(MW), isotactic and atactic"
1488,C=Cc1ccccc1,Glass Transition Temperature,382,K,"DSC, onset, 20deg/min HR, isotactic and atactic"
1489,C=Cc1ccccc1,Glass Transition Temperature,364,K,isotactic and atactic
1490,C=Cc1ccccc1,Glass Transition Temperature,374,K,"GPC, isotactic and atactic"
1491,C=Cc1ccccc1,Glass Transition Temperature,377,K,"PCS, isotactic and atactic"
1492,C=Cc1ccccc1,Glass Transition Temperature,378,K,"NR and SE, isotactic and atactic"
1493,C=Cc1ccccc1,Glass Transition Temperature,380,K,isotactic and atactic
1494,C=Cc1ccccc1,Glass Transition Temperature,374,K,isotactic and atactic
1495,C=Cc1ccccc1,Glass Transition Temperature,400,K,isotactic and atactic
1496,C=Cc1ccccc1,Glass Transition Temperature,401,K,"DSC, isotactic and atactic"
1497,C=Cc1ccccc1,Glass Transition Temperature,170.0 - 370.0,K,isotactic and atactic
1498,C=Cc1ccccc1,Glass Transition Temperature,365,K,p-cyanobenzyl
1499,C=Cc1ccccc1,Glass Transition Temperature,370,K,p-cyanobiphenyl
1500,C=Cc1ccccc1,Glass Transition Temperature,433.0 - 463.0,K,sulfonated syndiotactic
1501,C=Cc1ccc(CCCCCCCCCCCCCC)cc1,Glass Transition Temperature,237,K,
1502,C=Cc1ccc(C(=O)c2ccc(C)cc2)cc1,Glass Transition Temperature,372,K,Mechanical method
1503,C=Cc1cccc(B(O[Si](C)(C)C)O[Si](C)(C)C)c1,Glass Transition Temperature,308,K,Refractive index
1504,C=Cc1ccc(B(O[Si](C)(C)C)O[Si](C)(C)C)cc1,Glass Transition Temperature,357,K,Refractive index
1505,C=Cc1cc(C)c(C)cc1C,Glass Transition Temperature,409,K,Softening point
1506,C=Cc1c(C)cc(C)cc1C,Glass Transition Temperature,435,K,Softening point
1507,C=Cc1ccc(C([Sn](C)(C)C)[Sn](C)(C)C)cc1,Glass Transition Temperature,413,K,
1508,C=Cc1ccc(C(=O)CCCC)cc1,Glass Transition Temperature,343,K,Mechanical method
1509,C=C(F)C(C)=O,Glass Transition Temperature,415,K,
1510,C=CC(=O)c1ccccc1,Glass Transition Temperature,314,K,Conflicting data
1511,C=CC(=O)c1ccc(Br)c(OC)c1,Glass Transition Temperature,317,K,Mechanical data
1512,C=CC(=O)c1ccc(C(C)(C)C)cc1,Glass Transition Temperature,377,K,
1513,C=CC(=O)c1ccc(Cl)cc1,Glass Transition Temperature,310,K,Conflicting data
1514,C=CC(=O)c1ccc(C)c(C)c1,Glass Transition Temperature,315,K,Mechanical data
1515,C=CC(=O)c1ccc(CC)cc1,Glass Transition Temperature,325,K,
1516,C=CC(=O)c1ccc(C(C)C)cc1,Glass Transition Temperature,336,K,
1517,C=CC(=O)c1ccc(OC)cc1,Glass Transition Temperature,319,K,Mechanical data
1518,C=CC(=O)c1ccc(CCC)cc1,Glass Transition Temperature,317,K,
1519,C=CC(=O)c1ccc(C)cc1,Glass Transition Temperature,344,K,
1520,C=CO,Glass Transition Temperature,358,K,Dynamic method
1521,C=CO,Glass Transition Temperature,308,K,
1522,C=CO,Glass Transition Temperature,350,K,
1523,C=COC(=O)c1ccc(OC(C)=O)cc1,Glass Transition Temperature,349,K,
1524,C=COC(C)=O,Glass Transition Temperature,305,K,
1525,C=COC(C)=O,Glass Transition Temperature,302,K,
1526,C=COC(C)=O,Glass Transition Temperature,590,K,
1527,C=COC(C)=O,Glass Transition Temperature,315,K,
1528,C=COC(C)=O,Glass Transition Temperature,304,K,
1529,C=COC(C)=O,Glass Transition Temperature,303,K,
1530,C=COC(C)=O,Glass Transition Temperature,311,K,
1531,C=COC(C)=O,Glass Transition Temperature,313,K,DSC
1532,C=COC(=O)CCCC(=O)c1ccccc1,Glass Transition Temperature,318,K,DTA heating rate
1533,C=COC(=O)c1ccccc1,Glass Transition Temperature,344,K,
1534,C=COC(=O)c1cccc(Br)c1,Glass Transition Temperature,331,K,
1535,C=COC(=O)c1ccc(Br)cc1,Glass Transition Temperature,365,K,
1536,C=COC(=O)c1ccc(C(C)(C)C)cc1,Glass Transition Temperature,374,K,
1537,C=COC(=O)c1ccc(OC(=O)CCC)cc1,Glass Transition Temperature,334,K,
1538,O=C(OC=CCl)c1ccccc1,Glass Transition Temperature,335,K,
1539,C=COC(=O)c1cccc(Cl)c1,Glass Transition Temperature,338,K,
1540,C=COC(=O)c1ccc(Cl)cc1,Glass Transition Temperature,357,K,
1541,C=COC(=O)C1CCCCC1,Glass Transition Temperature,349,K,"Mechanical method, heating rate: 30K/h"
1542,C=COC(=O)CC1CCCCC1,Glass Transition Temperature,298,K,"Mechanical method, heating rate: 30K/h"
1543,C=COC(=O)CCCC1CCCCC1,Glass Transition Temperature,263,K,"Mechanical method, heating rate: 30K/h"
1544,C=COC(=O)C1CCCC1,Glass Transition Temperature,309,K,"Mechanical method, heating rate: 30K/h"
1545,C=COC(=O)CC1CCCC1,Glass Transition Temperature,270,K,"Mechanical method, heating rate: 30K/h"
1546,C=COC(=O)CC(C)(C)c1ccccc1,Glass Transition Temperature,293,K,"Mechanical method, heating rate: 30K/h"
1547,C=COC(=O)c1ccc(OCC)cc1,Glass Transition Temperature,343,K,
1548,C=COC(=O)c1ccc(CC)cc1,Glass Transition Temperature,326,K,
1549,C=COC=O,Glass Transition Temperature,310,K,~60% syndiotactic diads
1550,C=COC=O,Glass Transition Temperature,306,K,50% syndiotactic diads
1551,CC(O)CC(=O)[O-],Glass Transition Temperature,277,K,
1552,CC(O)CC(=O)[O-],Glass Transition Temperature,278,K,
1553,CC(O)CC(=O)[O-],Glass Transition Temperature,223,K,
1554,C=COC(=O)c1ccncc1,Glass Transition Temperature,372,K,From polyvinyl alcohol
1555,C=COC(=O)c1ccc(C(C)C)cc1,Glass Transition Temperature,342,K,
1556,C=COC(=O)c1cccnc1,Glass Transition Temperature,360,K,From polyvinyl alcohol
1557,C=COC(=O)CC,Glass Transition Temperature,283,K,Mechanical method
1558,C=COCCCCCCCCCCCOC1(C#N)C=CC(c2ccccc2C(=O)[O-])=CC1,Glass Transition Temperature,310,K,
1559,C=COCCCC,Glass Transition Temperature,218,K,
1560,C=COCCCC,Glass Transition Temperature,217,K,
1561,C=COC(C)CC,Glass Transition Temperature,253,K,
1562,C=COC(C)(C)C,Glass Transition Temperature,361,K,
1563,C=CSCCCC,Glass Transition Temperature,253,K,
1564,FC(F)=C(F)Cl,Glass Transition Temperature,325,K,
1565,C=COC1CCCCC1,Glass Transition Temperature,354,K,Softening point
1566,C=COCCCCCCCCCC,Glass Transition Temperature,183.0 - 211.0,K,"Conflicting data, independent DSC data supports higher value"
1567,C=COCC(C)(C)CC,Glass Transition Temperature,282,K,Mechanical method
1568,FC(F)=COC(F)(F)F,Glass Transition Temperature,263.0 - 273.0,K,Estimated from copolymer data
1569,FC=C(F)OC(F)(F)F,Glass Transition Temperature,263.0 - 273.0,K,Estimated from copolymer data
1570,C=COCC,Glass Transition Temperature,230,K,
1571,C=COCC,Glass Transition Temperature,240,K,
1572,C=CSCC,Glass Transition Temperature,266,K,Viscosity only 0.2dl/g
1573,c1coc(C2CO2)c1,Glass Transition Temperature,288,K,
1574,C=COCCCCCC,Glass Transition Temperature,199,K,
1575,C=COCC(C)C,Glass Transition Temperature,254,K,
1576,C=COC(C)C,Glass Transition Temperature,270,K,
1577,C=COC(C)C,Glass Transition Temperature,261,K,
1578,C=COC,Glass Transition Temperature,242,K,
1579,C=COC,Glass Transition Temperature,246,K,GPC
1580,C=COC,Glass Transition Temperature,228,K,
1581,C=COC,Glass Transition Temperature,245,K,
1582,C=COC,Glass Transition Temperature,248,K,
1583,C=COC,Glass Transition Temperature,251,K,
1584,C=COC,Glass Transition Temperature,191,K,
1585,C=COC,Glass Transition Temperature,199,K,
1586,C=COC,Glass Transition Temperature,247,K,
1587,C=C(C)OC,Glass Transition Temperature,340,K,
1588,C=CSC,Glass Transition Temperature,272,K,
1589,C=COCC(C)(C)C,Glass Transition Temperature,424,K,Softening point
1590,C=COCCCCCCCC,Glass Transition Temperature,194,K,
1591,C=COCCCCC,Glass Transition Temperature,207,K,
1592,C=COCCC,Glass Transition Temperature,224,K,
1593,FC(F)=C(F)OCC(F)(F)F,Glass Transition Temperature,308,K,DTA heating rate
1594,C=Cc1ccc(O)cc1,Glass Transition Temperature,429,K,
1595,C=Cc1ccc(O)cc1,Glass Transition Temperature,428,K,
1596,C=C(C#N)OC(C)=O,Glass Transition Temperature,420,K,Heating rate: 8K/min
1597,C=CC#N,Glass Transition Temperature,398,K,"Dielectric, 1 Hz, f(Hz)"
1598,C=CC#N,Glass Transition Temperature,370,K,
1599,C=CC#N,Glass Transition Temperature,355,K,
1600,FC(F)=C(F)Cl,Glass Transition Temperature,325,K,"By ""static"" methods"
1601,FC(F)=C(F)Cl,Glass Transition Temperature,373,K,By mechanical methods even at low frequencies
1602,C=C(Cl)Cl,Glass Transition Temperature,255,K,
1603,FC=C(Cl)Cl,Glass Transition Temperature,320,K,[h] only 0.035dl/g
1604,FC(Cl)=C(F)Cl,Glass Transition Temperature,350,K,"Heating rate: 5-20K/min, high pressure, radiation synthesis"
1605,C=C(F)F,Glass Transition Temperature,233,K,
1606,C=C(F)F,Glass Transition Temperature,223,K,
1607,C=C(F)F,Glass Transition Temperature,235,K,DSC
1608,FC=CF,Glass Transition Temperature,371,K,DTA heating rate
1609,FC=CF,Glass Transition Temperature,200,K,
1610,C=C,Glass Transition Temperature,281,K,48 wt.% Cl
1611,FC(F)=C(F)C(F)(F)F,Glass Transition Temperature,425,K,Heating rate: 5-20K/min
1612,C=CCCI,Glass Transition Temperature,343,K,Dynamic method
1613,C=CCCCCCCCCCI,Glass Transition Temperature,267,K,Dynamic method
1614,C=CCCCI,Glass Transition Temperature,303,K,Dynamic method
